registradoEm,nomeEpisodio,animeNome,temporada,loreNome,modeloLlm,statusFinal,totalLinhas,falasTraduzidas,falasDoCache,tempoTotalMs,quantidadeAvisos
2026-08-07T15:34:02.464398600Z,[Lulu] Break Blade - 02 [BD 1080p Hi10 FLAC][Dual-Audio]_Track3.ass,Break Blade 2,Temporada Única,Break Blade - Filme 2 - O Caminho da Separação,mistralai/mistral-nemo-instruct-2407,CONCLUIDO,573,4,549,5048,0
2026-08-07T15:34:21.016876Z,[Lulu] Break Blade - 03 [BD 1080p Hi10 FLAC][Dual-Audio]_Track3.ass,Break Blade 3,Temporada Única,Break Blade - Filme 3 - Cicatrizes da Lâmina do Assassino,mistralai/mistral-nemo-instruct-2407,PARCIAL,490,0,463,4435,2
2026-08-07T15:34:46.835248700Z,[Lulu] Break Blade - 04 [BD 1080p Hi10 FLAC][Dual-Audio]_Track3.ass,Break Blade 4,Temporada Única,Break Blade - Filme 4 - A Terra da Calamidade,mistralai/mistral-nemo-instruct-2407,PARCIAL,528,1,515,11123,2
2026-08-07T15:34:59.798776400Z,[Lulu] Break Blade - 05 [BD 1080p Hi10 FLAC][Dual-Audio]_Track3.ass,Break Blade 5,Temporada Única,Break Blade - Filme 5 - A Fronteira entre a Vida e a Morte,mistralai/mistral-nemo-instruct-2407,PARCIAL,436,2,424,4961,1
2026-08-07T15:35:16.439729Z,[Lulu] Break Blade - 06 [BD 1080p Hi10 FLAC][Dual-Audio]_Track3.ass,Break Blade 6,Temporada Única,Break Blade - Filme 6 - Fortaleza do Lamentar,mistralai/mistral-nemo-instruct-2407,PARCIAL,486,1,450,2439,1
2026-08-07T16:02:49.603986900Z,Guilty Crown OVA - 01_Track2.ass,Guilty Crown OVA,Temporada Única,Guilty Crown,mistralai/mistral-nemo-instruct-2407,CONCLUIDO,98,97,0,143649,2
2026-08-07T19:41:55.289524300Z,Guilty Crown OVA - 01_Track2.ass,Guilty Crown OVA,Temporada Única,Guilty Crown,mistralai/mistral-nemo-instruct-2407,PARCIAL,98,96,0,119949,2
2026-08-08T00:53:13.153299100Z,FASE0-BASE-GC05.ass,_kronos-fase0,Temporada Única,Guilty Crown,,FALHOU,0,0,0,0,1
2026-08-08T01:40:49.449104300Z,GC05-A-BASE.ass,A-BASE,Temporada Única,Guilty Crown,mistralai/mistral-nemo-instruct-2407,CONCLUIDO,252,246,0,308485,8
2026-08-08T01:47:59.634121800Z,GC05-B-PURO.ass,B-PURO,Temporada Única,Guilty Crown,mistralai/mistral-nemo-instruct-2407,CONCLUIDO,252,246,0,255335,6
2026-08-08T02:04:44.601732700Z,TP-Guilty Crown - 01_Track4.ass,_retraducao-textopuro,Temporada Única,Guilty Crown,mistralai/mistral-nemo-instruct-2407,CONCLUIDO,188,185,0,179354,0
2026-08-08T02:08:30.354025500Z,TP-Guilty Crown - 02_Track4.ass,_retraducao-textopuro,Temporada Única,Guilty Crown,mistralai/mistral-nemo-instruct-2407,PARCIAL,251,250,0,225707,4
2026-08-08T02:13:59.588935100Z,TP-Guilty Crown - 03_Track4.ass,_retraducao-textopuro,Temporada Única,Guilty Crown,mistralai/mistral-nemo-instruct-2407,PARCIAL,330,319,0,329186,9
2026-08-08T02:18:15.520959300Z,TP-Guilty Crown - 04_Track4.ass,_retraducao-textopuro,Temporada Única,Guilty Crown,mistralai/mistral-nemo-instruct-2407,CONCLUIDO,253,250,0,255881,2
2026-08-08T02:22:12.136120200Z,TP-Guilty Crown - 05_Track4.ass,_retraducao-textopuro,Temporada Única,Guilty Crown,mistralai/mistral-nemo-instruct-2407,CONCLUIDO,252,246,0,236564,7
2026-08-08T02:25:47.944926200Z,TP-Guilty Crown - 06_Track4.ass,_retraducao-textopuro,Temporada Única,Guilty Crown,mistralai/mistral-nemo-instruct-2407,CONCLUIDO,245,241,0,215754,2
2026-08-08T02:30:25.514822700Z,TP-Guilty Crown - 07_Track4.ass,_retraducao-textopuro,Temporada Única,Guilty Crown,mistralai/mistral-nemo-instruct-2407,PARCIAL,293,284,0,277520,5
2026-08-08T02:34:38.071506500Z,TP-Guilty Crown - 08_Track4.ass,_retraducao-textopuro,Temporada Única,Guilty Crown,mistralai/mistral-nemo-instruct-2407,PARCIAL,260,258,0,252509,9
2026-08-08T02:38:13.112983700Z,TP-Guilty Crown - 09_Track4.ass,_retraducao-textopuro,Temporada Única,Guilty Crown,mistralai/mistral-nemo-instruct-2407,CONCLUIDO,236,228,0,214989,2
2026-08-08T02:41:38.779716Z,TP-Guilty Crown - 10_Track4.ass,_retraducao-textopuro,Temporada Única,Guilty Crown,mistralai/mistral-nemo-instruct-2407,CONCLUIDO,254,241,0,205619,2
2026-08-08T02:45:10.668880100Z,TP-Guilty Crown - 11_Track4.ass,_retraducao-textopuro,Temporada Única,Guilty Crown,mistralai/mistral-nemo-instruct-2407,PARCIAL,255,247,0,211835,3
2026-08-08T02:48:38.834489600Z,TP-Guilty Crown - 12_Track4.ass,_retraducao-textopuro,Temporada Única,Guilty Crown,mistralai/mistral-nemo-instruct-2407,PARCIAL,239,231,0,208118,6
2026-08-08T02:53:38.565557500Z,TP-Guilty Crown - 13_Track4.ass,_retraducao-textopuro,Temporada Única,Guilty Crown,mistralai/mistral-nemo-instruct-2407,PARCIAL,326,319,0,299675,16
2026-08-08T02:59:18.727245Z,TP-Guilty Crown - 14_Track4.ass,_retraducao-textopuro,Temporada Única,Guilty Crown,mistralai/mistral-nemo-instruct-2407,PARCIAL,327,318,0,340106,7
2026-08-08T03:03:21.455867Z,TP-Guilty Crown - 15_Track4.ass,_retraducao-textopuro,Temporada Única,Guilty Crown,mistralai/mistral-nemo-instruct-2407,CONCLUIDO,274,265,0,242679,6
2026-08-08T03:08:06.712619900Z,TP-Guilty Crown - 16_Track4.ass,_retraducao-textopuro,Temporada Única,Guilty Crown,mistralai/mistral-nemo-instruct-2407,PARCIAL,296,291,0,285206,10
2026-08-08T03:11:35.965945100Z,TP-Guilty Crown - 17_Track4.ass,_retraducao-textopuro,Temporada Única,Guilty Crown,mistralai/mistral-nemo-instruct-2407,PARCIAL,230,224,0,209187,4
2026-08-08T03:14:13.908000400Z,TP-Guilty Crown - 18_Track4.ass,_retraducao-textopuro,Temporada Única,Guilty Crown,mistralai/mistral-nemo-instruct-2407,CONCLUIDO,204,193,0,157894,0
2026-08-08T03:18:03.750924800Z,TP-Guilty Crown - 19_Track4.ass,_retraducao-textopuro,Temporada Única,Guilty Crown,mistralai/mistral-nemo-instruct-2407,PARCIAL,264,255,0,229786,5
2026-08-08T03:22:25.205255Z,TP-Guilty Crown - 20_Track4.ass,_retraducao-textopuro,Temporada Única,Guilty Crown,mistralai/mistral-nemo-instruct-2407,PARCIAL,289,287,0,261400,2
2026-08-08T03:25:54.694553200Z,TP-Guilty Crown - 21_Track4.ass,_retraducao-textopuro,Temporada Única,Guilty Crown,mistralai/mistral-nemo-instruct-2407,PARCIAL,218,216,0,209437,4
2026-08-08T03:29:04.285690Z,TP-Guilty Crown - 22_Track4.ass,_retraducao-textopuro,Temporada Única,Guilty Crown,mistralai/mistral-nemo-instruct-2407,CONCLUIDO,236,226,0,189545,0
2026-08-08T03:31:00.752376300Z,TP-Guilty Crown OVA - 01_Track2.ass,_retraducao-textopuro,Temporada Única,Guilty Crown,mistralai/mistral-nemo-instruct-2407,CONCLUIDO,98,97,0,116432,1
2026-08-08T04:09:21.502011500Z,Guilty Crown - 01_Track4.ass,[Anime Time] Guilty Crown + OVA [BD][Dual Audio][1080p][HEVC 10bit x265][Opus][Eng Sub],Temporada Única,Guilty Crown,mistralai/mistral-nemo-instruct-2407,CONCLUIDO,188,185,0,156125,0
2026-08-08T04:13:03.275808600Z,Guilty Crown - 02_Track4.ass,[Anime Time] Guilty Crown + OVA [BD][Dual Audio][1080p][HEVC 10bit x265][Opus][Eng Sub],Temporada Única,Guilty Crown,mistralai/mistral-nemo-instruct-2407,PARCIAL,251,250,0,221702,4
2026-08-08T04:18:23.203380500Z,Guilty Crown - 03_Track4.ass,[Anime Time] Guilty Crown + OVA [BD][Dual Audio][1080p][HEVC 10bit x265][Opus][Eng Sub],Temporada Única,Guilty Crown,mistralai/mistral-nemo-instruct-2407,PARCIAL,330,320,0,319868,7
2026-08-08T04:22:32.797924200Z,Guilty Crown - 04_Track4.ass,[Anime Time] Guilty Crown + OVA [BD][Dual Audio][1080p][HEVC 10bit x265][Opus][Eng Sub],Temporada Única,Guilty Crown,mistralai/mistral-nemo-instruct-2407,PARCIAL,253,249,0,249517,1
2026-08-08T04:26:28.366212300Z,Guilty Crown - 05_Track4.ass,[Anime Time] Guilty Crown + OVA [BD][Dual Audio][1080p][HEVC 10bit x265][Opus][Eng Sub],Temporada Única,Guilty Crown,mistralai/mistral-nemo-instruct-2407,CONCLUIDO,252,246,0,235536,8
2026-08-08T04:30:06.338934400Z,Guilty Crown - 06_Track4.ass,[Anime Time] Guilty Crown + OVA [BD][Dual Audio][1080p][HEVC 10bit x265][Opus][Eng Sub],Temporada Única,Guilty Crown,mistralai/mistral-nemo-instruct-2407,CONCLUIDO,245,241,0,217907,2
2026-08-08T04:34:48.403140500Z,Guilty Crown - 07_Track4.ass,[Anime Time] Guilty Crown + OVA [BD][Dual Audio][1080p][HEVC 10bit x265][Opus][Eng Sub],Temporada Única,Guilty Crown,mistralai/mistral-nemo-instruct-2407,PARCIAL,293,284,0,281991,5
2026-08-08T04:38:57.602398500Z,Guilty Crown - 08_Track4.ass,[Anime Time] Guilty Crown + OVA [BD][Dual Audio][1080p][HEVC 10bit x265][Opus][Eng Sub],Temporada Única,Guilty Crown,mistralai/mistral-nemo-instruct-2407,PARCIAL,260,258,0,249144,8
2026-08-08T04:42:30.132823600Z,Guilty Crown - 09_Track4.ass,[Anime Time] Guilty Crown + OVA [BD][Dual Audio][1080p][HEVC 10bit x265][Opus][Eng Sub],Temporada Única,Guilty Crown,mistralai/mistral-nemo-instruct-2407,PARCIAL,236,227,0,212462,3
2026-08-08T04:46:03.636615800Z,Guilty Crown - 10_Track4.ass,[Anime Time] Guilty Crown + OVA [BD][Dual Audio][1080p][HEVC 10bit x265][Opus][Eng Sub],Temporada Única,Guilty Crown,mistralai/mistral-nemo-instruct-2407,CONCLUIDO,254,241,0,213441,3
2026-08-08T04:49:52.742598200Z,Guilty Crown - 11_Track4.ass,[Anime Time] Guilty Crown + OVA [BD][Dual Audio][1080p][HEVC 10bit x265][Opus][Eng Sub],Temporada Única,Guilty Crown,mistralai/mistral-nemo-instruct-2407,PARCIAL,255,247,0,229059,4
2026-08-08T04:53:12.535500900Z,Guilty Crown - 12_Track4.ass,[Anime Time] Guilty Crown + OVA [BD][Dual Audio][1080p][HEVC 10bit x265][Opus][Eng Sub],Temporada Única,Guilty Crown,mistralai/mistral-nemo-instruct-2407,PARCIAL,239,231,0,199740,5
2026-08-08T04:58:25.443488600Z,Guilty Crown - 13_Track4.ass,[Anime Time] Guilty Crown + OVA [BD][Dual Audio][1080p][HEVC 10bit x265][Opus][Eng Sub],Temporada Única,Guilty Crown,mistralai/mistral-nemo-instruct-2407,PARCIAL,326,319,0,312866,16
2026-08-08T05:04:28.811644100Z,Guilty Crown - 14_Track4.ass,[Anime Time] Guilty Crown + OVA [BD][Dual Audio][1080p][HEVC 10bit x265][Opus][Eng Sub],Temporada Única,Guilty Crown,mistralai/mistral-nemo-instruct-2407,PARCIAL,327,318,0,363317,6
2026-08-08T05:08:28.464702100Z,Guilty Crown - 15_Track4.ass,[Anime Time] Guilty Crown + OVA [BD][Dual Audio][1080p][HEVC 10bit x265][Opus][Eng Sub],Temporada Única,Guilty Crown,mistralai/mistral-nemo-instruct-2407,CONCLUIDO,274,265,0,239591,6
2026-08-08T05:13:13.206052200Z,Guilty Crown - 16_Track4.ass,[Anime Time] Guilty Crown + OVA [BD][Dual Audio][1080p][HEVC 10bit x265][Opus][Eng Sub],Temporada Única,Guilty Crown,mistralai/mistral-nemo-instruct-2407,CONCLUIDO,296,292,0,284685,9
2026-08-08T05:16:31.920941400Z,Guilty Crown - 17_Track4.ass,[Anime Time] Guilty Crown + OVA [BD][Dual Audio][1080p][HEVC 10bit x265][Opus][Eng Sub],Temporada Única,Guilty Crown,mistralai/mistral-nemo-instruct-2407,PARCIAL,230,224,0,198646,5
2026-08-08T05:19:08.411756Z,Guilty Crown - 18_Track4.ass,[Anime Time] Guilty Crown + OVA [BD][Dual Audio][1080p][HEVC 10bit x265][Opus][Eng Sub],Temporada Única,Guilty Crown,mistralai/mistral-nemo-instruct-2407,CONCLUIDO,204,193,0,156425,0
2026-08-08T05:22:50.934335800Z,Guilty Crown - 19_Track4.ass,[Anime Time] Guilty Crown + OVA [BD][Dual Audio][1080p][HEVC 10bit x265][Opus][Eng Sub],Temporada Única,Guilty Crown,mistralai/mistral-nemo-instruct-2407,PARCIAL,264,255,0,222470,6
2026-08-08T05:27:35.483187900Z,Guilty Crown - 20_Track4.ass,[Anime Time] Guilty Crown + OVA [BD][Dual Audio][1080p][HEVC 10bit x265][Opus][Eng Sub],Temporada Única,Guilty Crown,mistralai/mistral-nemo-instruct-2407,PARCIAL,289,287,0,284472,1
2026-08-08T05:31:07.902598900Z,Guilty Crown - 21_Track4.ass,[Anime Time] Guilty Crown + OVA [BD][Dual Audio][1080p][HEVC 10bit x265][Opus][Eng Sub],Temporada Única,Guilty Crown,mistralai/mistral-nemo-instruct-2407,PARCIAL,218,216,0,212352,5
2026-08-08T05:33:45.588649500Z,Guilty Crown - 22_Track4.ass,[Anime Time] Guilty Crown + OVA [BD][Dual Audio][1080p][HEVC 10bit x265][Opus][Eng Sub],Temporada Única,Guilty Crown,mistralai/mistral-nemo-instruct-2407,CONCLUIDO,236,226,0,157611,0
2026-08-08T05:35:16.950779200Z,Guilty Crown OVA - 01_Track2.ass,[Anime Time] Guilty Crown + OVA [BD][Dual Audio][1080p][HEVC 10bit x265][Opus][Eng Sub],Temporada Única,Guilty Crown,mistralai/mistral-nemo-instruct-2407,CONCLUIDO,98,97,0,91308,1
2026-08-08T06:40:15.016564300Z,Mobile Suit Gundam 0083 - Stardust Memory - S01E01_Track3.ass,[Joseki] Mobile Suit Gundam 0083 Stardust Memory COMPLETE (1991)(BD AV1 1080p Opus)[Sub Eng],Temporada Única,Mobile Suit Gundam 0083: Stardust Memory,mistralai/mistral-nemo-instruct-2407,CONCLUIDO,341,330,0,319015,2
2026-08-08T06:40:32.085632200Z,Mobile Suit Gundam 0083 - Stardust Memory - S01E02_5_Track3.ass,[Joseki] Mobile Suit Gundam 0083 Stardust Memory COMPLETE (1991)(BD AV1 1080p Opus)[Sub Eng],Temporada Única,Mobile Suit Gundam 0083: Stardust Memory,mistralai/mistral-nemo-instruct-2407,CONCLUIDO,23,20,0,17014,0
2026-08-08T06:46:16.471199Z,Mobile Suit Gundam 0083 - Stardust Memory - S01E02_Track3.ass,[Joseki] Mobile Suit Gundam 0083 Stardust Memory COMPLETE (1991)(BD AV1 1080p Opus)[Sub Eng],Temporada Única,Mobile Suit Gundam 0083: Stardust Memory,mistralai/mistral-nemo-instruct-2407,PARCIAL,340,325,0,344323,5
2026-08-08T06:47:49.620103800Z,Mobile Suit Gundam 0083 - Stardust Memory - S01E03-5_Track2.ass,[Joseki] Mobile Suit Gundam 0083 Stardust Memory COMPLETE (1991)(BD AV1 1080p Opus)[Sub Eng],Temporada Única,Mobile Suit Gundam 0083: Stardust Memory,mistralai/mistral-nemo-instruct-2407,CONCLUIDO,78,78,0,93087,0
2026-08-08T06:52:44.929961700Z,Mobile Suit Gundam 0083 - Stardust Memory - S01E03_Track3.ass,[Joseki] Mobile Suit Gundam 0083 Stardust Memory COMPLETE (1991)(BD AV1 1080p Opus)[Sub Eng],Temporada Única,Mobile Suit Gundam 0083: Stardust Memory,mistralai/mistral-nemo-instruct-2407,PARCIAL,311,299,0,295252,2
2026-08-08T06:58:44.747443900Z,Mobile Suit Gundam 0083 - Stardust Memory - S01E04_Track3.ass,[Joseki] Mobile Suit Gundam 0083 Stardust Memory COMPLETE (1991)(BD AV1 1080p Opus)[Sub Eng],Temporada Única,Mobile Suit Gundam 0083: Stardust Memory,mistralai/mistral-nemo-instruct-2407,PARCIAL,352,338,0,359754,4
2026-08-08T07:05:07.325256Z,Mobile Suit Gundam 0083 - Stardust Memory - S01E05_Track3.ass,[Joseki] Mobile Suit Gundam 0083 Stardust Memory COMPLETE (1991)(BD AV1 1080p Opus)[Sub Eng],Temporada Única,Mobile Suit Gundam 0083: Stardust Memory,mistralai/mistral-nemo-instruct-2407,PARCIAL,372,364,0,382515,1
2026-08-08T07:09:36.374630700Z,Mobile Suit Gundam 0083 - Stardust Memory - S01E06_Track3.ass,[Joseki] Mobile Suit Gundam 0083 Stardust Memory COMPLETE (1991)(BD AV1 1080p Opus)[Sub Eng],Temporada Única,Mobile Suit Gundam 0083: Stardust Memory,mistralai/mistral-nemo-instruct-2407,PARCIAL,285,281,0,268984,1
2026-08-08T07:14:45.290963900Z,Mobile Suit Gundam 0083 - Stardust Memory - S01E07_Track3.ass,[Joseki] Mobile Suit Gundam 0083 Stardust Memory COMPLETE (1991)(BD AV1 1080p Opus)[Sub Eng],Temporada Única,Mobile Suit Gundam 0083: Stardust Memory,mistralai/mistral-nemo-instruct-2407,PARCIAL,323,313,0,308862,3
2026-08-08T07:20:17.493753300Z,Mobile Suit Gundam 0083 - Stardust Memory - S01E08_Track3.ass,[Joseki] Mobile Suit Gundam 0083 Stardust Memory COMPLETE (1991)(BD AV1 1080p Opus)[Sub Eng],Temporada Única,Mobile Suit Gundam 0083: Stardust Memory,mistralai/mistral-nemo-instruct-2407,PARCIAL,367,357,0,332128,3
2026-08-08T07:25:26.122242700Z,Mobile Suit Gundam 0083 - Stardust Memory - S01E09_Track3.ass,[Joseki] Mobile Suit Gundam 0083 Stardust Memory COMPLETE (1991)(BD AV1 1080p Opus)[Sub Eng],Temporada Única,Mobile Suit Gundam 0083: Stardust Memory,mistralai/mistral-nemo-instruct-2407,PARCIAL,280,271,0,308583,6
2026-08-08T07:29:34.225606700Z,Mobile Suit Gundam 0083 - Stardust Memory - S01E10_Track3.ass,[Joseki] Mobile Suit Gundam 0083 Stardust Memory COMPLETE (1991)(BD AV1 1080p Opus)[Sub Eng],Temporada Única,Mobile Suit Gundam 0083: Stardust Memory,mistralai/mistral-nemo-instruct-2407,PARCIAL,242,236,0,248030,2
2026-08-08T07:34:43.457344200Z,Mobile Suit Gundam 0083 - Stardust Memory - S01E11_Track3.ass,[Joseki] Mobile Suit Gundam 0083 Stardust Memory COMPLETE (1991)(BD AV1 1080p Opus)[Sub Eng],Temporada Única,Mobile Suit Gundam 0083: Stardust Memory,mistralai/mistral-nemo-instruct-2407,PARCIAL,301,295,0,309165,4
2026-08-08T07:38:32.387255300Z,Mobile Suit Gundam 0083 - Stardust Memory - S01E12_Track3.ass,[Joseki] Mobile Suit Gundam 0083 Stardust Memory COMPLETE (1991)(BD AV1 1080p Opus)[Sub Eng],Temporada Única,Mobile Suit Gundam 0083: Stardust Memory,mistralai/mistral-nemo-instruct-2407,CONCLUIDO,229,227,0,228872,3
2026-08-08T07:41:56.108011300Z,Mobile Suit Gundam 0083 - Stardust Memory - S01E13_Track3.ass,[Joseki] Mobile Suit Gundam 0083 Stardust Memory COMPLETE (1991)(BD AV1 1080p Opus)[Sub Eng],Temporada Única,Mobile Suit Gundam 0083: Stardust Memory,mistralai/mistral-nemo-instruct-2407,PARCIAL,217,207,0,203661,2
2026-08-08T09:16:56.065665100Z,Mobile Suit Gundam Unicorn Re0096 (2016) - S01E01 - Departure 0096_Track4.ass,Gundam Unicorn Season 1,Temporada 1,Mobile Suit Gundam Unicorn,mistralai/mistral-nemo-instruct-2407,CONCLUIDO,219,216,0,223323,0
2026-08-08T09:22:33.499384800Z,Mobile Suit Gundam Unicorn Re0096 (2016) - S01E02 - First Blood_Track4.ass,Gundam Unicorn Season 1,Temporada 1,Mobile Suit Gundam Unicorn,mistralai/mistral-nemo-instruct-2407,CONCLUIDO,308,307,0,337371,0
2026-08-08T09:25:35.959709Z,Mobile Suit Gundam Unicorn Re0096 (2016) - S01E03 - They Called It Gundam_Track4.ass,Gundam Unicorn Season 1,Temporada 1,Mobile Suit Gundam Unicorn,mistralai/mistral-nemo-instruct-2407,CONCLUIDO,192,187,0,182398,0
2026-08-08T09:31:56.539529900Z,Mobile Suit Gundam Unicorn Re0096 (2016) - S01E04 - Full Frontal's Pursuit_Track4.ass,Gundam Unicorn Season 1,Temporada 1,Mobile Suit Gundam Unicorn,mistralai/mistral-nemo-instruct-2407,PARCIAL,373,370,0,380512,1
2026-08-08T09:36:45.410506500Z,Mobile Suit Gundam Unicorn Re0096 (2016) - S01E05 - Clash with the Red Comet_Track4.ass,Gundam Unicorn Season 1,Temporada 1,Mobile Suit Gundam Unicorn,mistralai/mistral-nemo-instruct-2407,PARCIAL,269,266,0,288813,1
2026-08-08T09:42:14.585235600Z,Mobile Suit Gundam Unicorn Re0096 (2016) - S01E06 - Under the Mask_Track3.ass,Gundam Unicorn Season 1,Temporada 1,Mobile Suit Gundam Unicorn,mistralai/mistral-nemo-instruct-2407,CONCLUIDO,293,291,0,329110,0
2026-08-08T09:46:34.304244Z,Mobile Suit Gundam Unicorn Re0096 (2016) - S01E07 - The Battle of Palau_Track3.ass,Gundam Unicorn Season 1,Temporada 1,Mobile Suit Gundam Unicorn,mistralai/mistral-nemo-instruct-2407,CONCLUIDO,245,242,0,259658,0
2026-08-08T09:53:39.147478800Z,"Mobile Suit Gundam Unicorn Re0096 (2016) - S01E08 - Laplace, Where It All Began_Track3.ass",Gundam Unicorn Season 1,Temporada 1,Mobile Suit Gundam Unicorn,mistralai/mistral-nemo-instruct-2407,PARCIAL,350,346,0,424784,2
2026-08-08T09:59:02.093871100Z,Mobile Suit Gundam Unicorn Re0096 (2016) - S01E09 - Retribution_Track3.ass,Gundam Unicorn Season 1,Temporada 1,Mobile Suit Gundam Unicorn,mistralai/mistral-nemo-instruct-2407,CONCLUIDO,273,271,0,322881,0
2026-08-08T10:04:02.716332900Z,Mobile Suit Gundam Unicorn Re0096 (2016) - S01E10 - From the Scorching Earth_Track3.ass,Gundam Unicorn Season 1,Temporada 1,Mobile Suit Gundam Unicorn,mistralai/mistral-nemo-instruct-2407,PARCIAL,249,248,0,300547,1
2026-08-08T10:09:20.858863300Z,Mobile Suit Gundam Unicorn Re0096 (2016) - S01E11 - Battle at Torrington_Track3.ass,Gundam Unicorn Season 1,Temporada 1,Mobile Suit Gundam Unicorn,mistralai/mistral-nemo-instruct-2407,CONCLUIDO,269,267,0,318074,0
2026-08-08T10:13:24.406663400Z,Mobile Suit Gundam Unicorn Re0096 (2016) - S01E12 - A Private War_Track4.ass,Gundam Unicorn Season 1,Temporada 1,Mobile Suit Gundam Unicorn,mistralai/mistral-nemo-instruct-2407,CONCLUIDO,235,233,0,243473,0
2026-08-08T10:18:23.741128900Z,"Mobile Suit Gundam Unicorn Re0096 (2016) - S01E13 - Banagher Links, Soldier_Track4.ass",Gundam Unicorn Season 1,Temporada 1,Mobile Suit Gundam Unicorn,mistralai/mistral-nemo-instruct-2407,PARCIAL,253,251,0,299273,1
2026-08-08T10:22:43.611429Z,Mobile Suit Gundam Unicorn Re0096 (2016) - S01E14 - Clash of the Two Unicorns_Track4.ass,Gundam Unicorn Season 1,Temporada 1,Mobile Suit Gundam Unicorn,mistralai/mistral-nemo-instruct-2407,CONCLUIDO,232,227,0,259807,0
2026-08-08T10:26:14.523928800Z,Mobile Suit Gundam Unicorn Re0096 (2016) - S01E15 - Waiting in Space_Track4.ass,Gundam Unicorn Season 1,Temporada 1,Mobile Suit Gundam Unicorn,mistralai/mistral-nemo-instruct-2407,CONCLUIDO,198,194,0,210867,0
2026-08-08T10:32:31.709251800Z,Mobile Suit Gundam Unicorn Re0096 (2016) - S01E16 - The Side Co-Prosperity Sphere_Track4.ass,Gundam Unicorn Season 1,Temporada 1,Mobile Suit Gundam Unicorn,mistralai/mistral-nemo-instruct-2407,CONCLUIDO,293,293,0,377130,0
2026-08-08T10:37:30.404166300Z,Mobile Suit Gundam Unicorn Re0096 (2016) - S01E17 - Nahel Argama Recaptured_Track4.ass,Gundam Unicorn Season 1,Temporada 1,Mobile Suit Gundam Unicorn,mistralai/mistral-nemo-instruct-2407,CONCLUIDO,290,279,0,298634,0
2026-08-08T10:41:16.500341600Z,Mobile Suit Gundam Unicorn Re0096 (2016) - S01E18 - Fateful Battle_Track4.ass,Gundam Unicorn Season 1,Temporada 1,Mobile Suit Gundam Unicorn,mistralai/mistral-nemo-instruct-2407,CONCLUIDO,201,200,0,226025,0
2026-08-08T10:44:19.285851800Z,Mobile Suit Gundam Unicorn Re0096 (2016) - S01E19 - Another Cosmic Glow_Track4.ass,Gundam Unicorn Season 1,Temporada 1,Mobile Suit Gundam Unicorn,mistralai/mistral-nemo-instruct-2407,CONCLUIDO,182,180,0,182738,0
2026-08-08T10:49:09.096298600Z,Mobile Suit Gundam Unicorn Re0096 (2016) - S01E20 - Laplace's Box_Track4.ass,Gundam Unicorn Season 1,Temporada 1,Mobile Suit Gundam Unicorn,mistralai/mistral-nemo-instruct-2407,CONCLUIDO,270,270,0,289762,0
2026-08-08T10:52:17.041542800Z,Mobile Suit Gundam Unicorn Re0096 (2016) - S01E21 - To the World's End_Track4.ass,Gundam Unicorn Season 1,Temporada 1,Mobile Suit Gundam Unicorn,mistralai/mistral-nemo-instruct-2407,CONCLUIDO,184,179,0,187868,0
2026-08-08T10:57:20.451866400Z,Mobile Suit Gundam Unicorn Re0096 (2016) - S01E22 - Return_Track4.ass,Gundam Unicorn Season 1,Temporada 1,Mobile Suit Gundam Unicorn,mistralai/mistral-nemo-instruct-2407,CONCLUIDO,265,261,0,303359,0
2026-08-08T11:05:29.234455300Z,Mobile.Suit.Gundam.The.08th.MS.Team.S00E02_Track2_PT-BR.ass,[Joseki] Mobile Suit Gundam The 08th MS Team COMPLETE (1996)(BD AV1 1080p Opus)[Sub Eng],Temporada Única,Mobile Suit Gundam: The 08th MS Team,mistralai/mistral-nemo-instruct-2407,PARCIAL,73,19,0,26319,7
2026-08-08T11:07:24.765434900Z,Mobile.Suit.Gundam.The.08th.MS.Team.S01E01_Track3_PT-BR.ass,[Joseki] Mobile Suit Gundam The 08th MS Team COMPLETE (1996)(BD AV1 1080p Opus)[Sub Eng],Temporada Única,Mobile Suit Gundam: The 08th MS Team,mistralai/mistral-nemo-instruct-2407,PARCIAL,286,71,0,115456,30
2026-08-08T11:09:10.943380200Z,Mobile.Suit.Gundam.The.08th.MS.Team.S01E02_Track3_PT-BR.ass,[Joseki] Mobile Suit Gundam The 08th MS Team COMPLETE (1996)(BD AV1 1080p Opus)[Sub Eng],Temporada Única,Mobile Suit Gundam: The 08th MS Team,mistralai/mistral-nemo-instruct-2407,PARCIAL,267,60,0,106120,30
